goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2018	value_numeric_part_2018	value_is_censored_2018	value_detail_2018	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	531	Curaçao	029	Caribbean	Country	CUW	0	-68.95033464	12.15058042																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	533	Aruba	029	Caribbean	Country	ABW	0	-69.97050586	12.50878756																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	534	Sint Maarten (Dutch part)	029	Caribbean	Country	SXM	0	-63.06198692	18.03926508																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	540	New Caledonia	054	Melanesia	Country	NCL	0	165.5067368	-21.41742531																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	548	Vanuatu	054	Melanesia	Country	VUT	1	167.0679779	-15.34445547	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	554	New Zealand	053	Australia and New Zealand	Country	NZL	1	170.4755673	-43.98721568	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	558	Nicaragua	013	Central America	Country	NIC	1	-85.03060315	12.84210839	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	562	Niger	011	Western Africa	Country	NER	1	9.400167877	17.42143036	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	566	Nigeria	011	Western Africa	Country	NGA	1	8.097363256	9.585789025	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	570	Niue	061	Polynesia	Country	NIU	0	-169.8601693	-19.05000475	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	574	Norfolk Island	053	Australia and New Zealand	Country	NFK	0	167.9515548	-29.03230018																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	578	Norway	154	Northern Europe	Country	NOR	1	11.47846389	61.34311134	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	32.8125	False	32.8125	32.8125	False	32.8125	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	580	Northern Mariana Islands	057	Micronesia	Country	MNP	0	145.7582114	15.19099517	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	581	United States Minor Outlying Islands	057	Micronesia	Country	UMI	0	-162.4343752	5.874443968																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	583	Micronesia (Federated States of)	057	Micronesia	Country	FSM	1	158.225216	6.880670092																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	584	Marshall Islands	057	Micronesia	Country	MHL	1	171.0839119	7.110213497																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	585	Palau	057	Micronesia	Country	PLW	1	134.5733878	7.502307591	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data		True	NA		True	NA	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	586	Pakistan	034	Southern Asia	Country	PAK	1	68.80479684	29.36491634	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	591	Panama	013	Central America	Country	PAN	1	-81.26616623	8.450965746	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	598	Papua New Guinea	054	Melanesia	Country	PNG	1	145.8587761	-6.756057077	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	600	Paraguay	005	South America	Country	PRY	1	-60.54854225	-21.70216237	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	604	Peru	005	South America	Country	PER	1	-71.82093277	-13.58939705	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	608	Philippines	035	South-Eastern Asia	Country	PHL	1	120.8601418	14.16591706	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	612	Pitcairn	061	Polynesia	Country	PCN	0	-128.3225873	-24.37538456																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	616	Poland	151	Eastern Europe	Country	POL	1	19.40660158	52.1226733	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	620	Portugal	039	Southern Europe	Country	PRT	1	-7.961599811	39.68509315	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	624	Guinea-Bissau	011	Western Africa	Country	GNB	1	-14.40182514	12.11760394	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	626	Timor-Leste	035	South-Eastern Asia	Country	TLS	1	125.9451052	-8.797497247																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	630	Puerto Rico	029	Caribbean	Country	PRI	0	-66.47591017	18.22753799	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data		True	NA		True	NA	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	634	Qatar	145	Western Asia	Country	QAT	1	51.19152467	25.28355379																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	638	Réunion	014	Eastern Africa	Country	REU	0	55.53171398	-21.13183266	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data		True	NA		True	NA	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	642	Romania	151	Eastern Europe	Country	ROU	1	24.98481009	45.83893563	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	643	Russian Federation	151	Eastern Europe	Country	RUS	1	99.01404926	61.61899849	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	646	Rwanda	014	Eastern Africa	Country	RWA	1	29.92310194	-1.999842114	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	652	Saint Barthélemy	029	Caribbean	Country	BLM	0	-62.83173536	17.89513362																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	654	Saint Helena	011	Western Africa	Country	SHN	0	-5.705752501	-15.96503946																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	659	Saint Kitts and Nevis	029	Caribbean	Country	KNA	1	-62.76628613	17.33994219	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	660	Anguilla	029	Caribbean	Country	AIA	0	-63.05651612	18.21525315	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data		True	NA		True	NA	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	662	Saint Lucia	029	Caribbean	Country	LCA	1	-60.96529553	13.89405601	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	663	Saint Martin (French Part)	029	Caribbean	Country	MAF	0	-63.04505461	18.0882685																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	666	Saint Pierre and Miquelon	021	Northern America	Country	SPM	0	-56.33682442	46.85812735																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	670	Saint Vincent and the Grenadines	029	Caribbean	Country	VCT	1	-61.19024321	13.24627968	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data		True	NA		True	NA	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	674	San Marino	039	Southern Europe	Country	SMR	1	12.46329038	43.93841766																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	678	Sao Tome and Principe	017	Middle Africa	Country	STP	1	6.609772265	0.241554875	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	682	Saudi Arabia	145	Western Asia	Country	SAU	1	44.54763347	24.12594211	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	686	Senegal	011	Western Africa	Country	SEN	1	-14.46636926	14.35920905	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	688	Serbia	039	Southern Europe	Country	SRB	1	20.805876	44.03145697	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	690	Seychelles	014	Eastern Africa	Country	SYC	1	55.46561591	-4.678053059	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	694	Sierra Leone	011	Western Africa	Country	SLE	1	-11.78306584	8.568604164	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data		True	NA		True	NA	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	702	Singapore	035	South-Eastern Asia	Country	SGP	1	103.8107883	1.361009155																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	703	Slovakia	151	Eastern Europe	Country	SVK	1	19.48495604	48.70741446	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	704	Viet Nam	035	South-Eastern Asia	Country	VNM	1	105.802499	10.09643079	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	3.0303	False	3.0303	3.0303	False	3.0303	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	705	Slovenia	039	Southern Europe	Country	SVN	1	14.82209486	46.11958061	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	11.9403	False	11.9403	11.9403	False	11.9403	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	706	Somalia	014	Eastern Africa	Country	SOM	1	46.20367477	4.406485729	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	710	South Africa	018	Southern Africa	Country	ZAF	1	24.67184355	-29.99957544	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	716	Zimbabwe	014	Eastern Africa	Country	ZWE	1	29.86909584	-19.00075492	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	724	Spain	039	Southern Europe	Country	ESP	1	-3.554078296	40.39211472	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	30.76923	False	30.76923	30.76923	False	30.76923	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	728	South Sudan	014	Eastern Africa	Country	SSD	1	30.32618773	7.290839152																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	729	Sudan	015	Northern Africa	Country	SDN	0	29.95650159	16.02643066	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	732	Western Sahara	015	Northern Africa	Country	ESH	0	-13.13515523	24.66265342																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	740	Suriname	005	South America	Country	SUR	1	-55.90626394	4.132603197	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	744	Svalbard and Jan Mayen Islands	154	Northern Europe	Country	SJM	0	13.38071013	78.82894131																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	748	Eswatini	018	Southern Africa	Country	SWZ	1	31.50149288	-26.56471011	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	17.24138	False	17.24138	17.24138	False	17.24138	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	34.48276	False	34.48276	34.48276	False	34.48276	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	784	United Arab Emirates	145	Western Asia	Country	ARE	1	53.98279159	23.43322219																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	788	Tunisia	015	Northern Africa	Country	TUN	1	9.572737411	34.11439971	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	792	Turkey	145	Western Asia	Country	TUR	1	35.42890329	38.9899684	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	7.54717	False	7.54717	7.54717	False	7.54717	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	795	Turkmenistan	143	Central Asia	Country	TKM	1	58.9787665	40.0912346	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	796	Turks and Caicos Islands	029	Caribbean	Country	TCA	0	-71.745121	21.80780585																	
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	798	Tuvalu	061	Polynesia	Country	TUV	1	178.6679611	-7.460048071	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	800	Uganda	014	Eastern Africa	Country	UGA	1	32.39100438	1.279557331	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	804	Ukraine	151	Eastern Europe	Country	UKR	1	31.40270802	49.00735945	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	8.16327	False	8.16327	8.16327	False	8.16327	2018
2	2.5	2.5.1	ER_GRF_ANIMSTOR	Proportion of local breeds with genetic material stored (%)	2019.Q1.G.03	807	North Macedonia	039	Southern Europe	Country	MKD	1	21.7007909	41.60048068	PERCENT	Percentage			G	Global	"[2018]: ""NA"" corresponds to absence of local breeds. "	[2018]: DAD-IS 2018 http://www.fao.org/dad-is/		C : Country data	0.0	False	0	0.0	False	0	2018
